	KO30Cr1	KO30Cr2	KO20Cr1	KO20Cr2	WT30Cr1	WT30Cr2	WT20Cr1	WT20Cr2
YBR165W	625.0	790.0	760.0	822.0	933.0	771.0	550.0	571.0
YBR166C	736.0	1013.0	1191.0	1077.0	1255.0	1164.0	967.0	1312.0
YBR167C	338.0	412.0	479.0	417.0	581.0	584.0	308.0	282.0
YBR168W	236.0	421.0	432.0	355.0	629.0	509.0	331.0	432.0
YBR169C	2124.0	2748.0	1473.0	1246.0	2973.0	2715.0	1893.0	1962.0
YBR170C	1751.0	2014.0	2600.0	2322.0	2192.0	2133.0	2089.0	2136.0
YBR171W	1911.0	2299.0	3265.0	2621.0	2062.0	1924.0	2711.0	2661.0
YBR172C	2459.0	2759.0	2707.0	2641.0	3763.0	3231.0	2277.0	1776.0
YBR173C	1336.0	1419.0	985.0	1337.0	1529.0	1337.0	883.0	779.0
YBR175W	431.0	572.0	541.0	549.0	492.0	450.0	412.0	417.0
YBR176W	185.0	239.0	311.0	264.0	308.0	282.0	219.0	311.0
YBR177C	3227.0	4137.0	3792.0	3284.0	4851.0	4824.0	3700.0	3961.0
YBR179C	1210.0	1570.0	1396.0	1134.0	1564.0	1300.0	1232.0	1258.0
YBR181C	7621.0	9986.0	8857.0	9296.0	5769.0	5283.0	6921.0	8088.0
YBR182C	48.0	71.0	84.0	80.0	100.0	110.0	74.0	85.0
YBR183W	476.0	710.0	1091.0	971.0	652.0	562.0	557.0	707.0
YBR184W	183.0	271.0	169.0	161.0	421.0	294.0	110.0	123.0
YBR185C	246.0	372.0	315.0	244.0	374.0	338.0	236.0	316.0
YBR187W	1091.0	1372.0	1512.0	1083.0	3465.0	2931.0	1333.0	1527.0
YBR188C	407.0	423.0	392.0	349.0	772.0	734.0	467.0	399.0
YBR189W	40661.0	53248.0	53629.0	43550.0	62224.0	65669.0	36397.0	59151.0
YBR191W	15001.0	22915.0	21861.0	16895.0	9736.0	9758.0	12831.0	17196.0
YBR191W-A	18.0	25.0	18.0	6.0	37.0	43.0	8.0	34.0
YBR192W	436.0	527.0	528.0	479.0	801.0	590.0	499.0	616.0
YBR193C	758.0	872.0	781.0	647.0	917.0	770.0	787.0	640.0
YBR194W	471.0	556.0	532.0	505.0	353.0	315.0	376.0	373.0
YBR195C	560.0	777.0	339.0	441.0	812.0	717.0	296.0	329.0
YBR196C	15808.0	23177.0	15676.0	14524.0	27743.0	25333.0	15544.0	24158.0
YBR197C	348.0	375.0	401.0	370.0	1013.0	979.0	443.0	330.0
YBR198C	2447.0	2807.0	3296.0	2783.0	4501.0	4062.0	2655.0	2454.0
YBR199W	4081.0	4934.0	5381.0	4596.0	4170.0	3562.0	5313.0	4897.0
YBR200W	900.0	1143.0	1325.0	1246.0	1609.0	1530.0	1045.0	1234.0
YBR201C-A	87.0	74.0	126.0	173.0	151.0	146.0	43.0	71.0
YBR201W	510.0	631.0	849.0	616.0	573.0	504.0	782.0	654.0
YBR202W	1972.0	2537.0	2732.0	2489.0	3181.0	2938.0	1885.0	2045.0
YBR203W	495.0	614.0	759.0	661.0	515.0	434.0	503.0	371.0
YBR204C	382.0	450.0	468.0	478.0	486.0	423.0	416.0	516.0
YBR205W	1634.0	2109.0	2140.0	1776.0	1774.0	1384.0	1706.0	1988.0
YBR207W	537.0	726.0	1100.0	977.0	1435.0	1266.0	987.0	1201.0
YBR208C	344.0	498.0	807.0	859.0	1142.0	981.0	1446.0	1672.0
YBR210W	555.0	650.0	844.0	615.0	793.0	652.0	990.0	723.0
YBR211C	330.0	458.0	510.0	415.0	628.0	534.0	438.0	525.0
YBR212W	813.0	906.0	865.0	739.0	1263.0	1023.0	1026.0	1073.0
YBR213W	374.0	407.0	415.0	298.0	630.0	681.0	451.0	484.0
YBR214W	350.0	517.0	454.0	403.0	761.0	702.0	410.0	565.0
YBR215W	1066.0	1223.0	821.0	822.0	1577.0	1544.0	908.0	775.0
YBR216C	1817.0	1914.0	1352.0	2005.0	1462.0	1252.0	1392.0	1200.0
YBR217W	244.0	327.0	393.0	350.0	615.0	525.0	284.0	334.0
YBR218C	5053.0	6985.0	5359.0	4737.0	9104.0	7872.0	7345.0	8772.0
YBR220C	284.0	393.0	387.0	359.0	825.0	665.0	295.0	452.0
YBR221C	4942.0	6802.0	5808.0	4425.0	6034.0	5177.0	5691.0	6269.0
YBR222C	433.0	541.0	460.0	431.0	1253.0	1230.0	593.0	862.0
YBR223C	149.0	212.0	259.0	194.0	351.0	295.0	254.0	264.0
YBR225W	659.0	791.0	799.0	848.0	1176.0	1051.0	712.0	646.0
YBR227C	765.0	925.0	1069.0	1041.0	1768.0	1455.0	1013.0	1120.0
YBR228W	316.0	410.0	670.0	404.0	587.0	498.0	617.0	543.0
YBR229C	3038.0	3659.0	3013.0	2609.0	4569.0	4159.0	2873.0	2752.0
YBR230C	3986.0	4020.0	1720.0	2548.0	2432.0	2371.0	998.0	825.0
YBR230W-A	227.0	297.0	156.0	138.0	124.0	121.0	173.0	193.0
YBR231C	291.0	281.0	352.0	301.0	422.0	379.0	272.0	315.0
YBR233W	461.0	533.0	530.0	444.0	757.0	738.0	543.0	495.0
YBR233W-A	635.0	622.0	716.0	471.0	759.0	690.0	565.0	548.0
YBR234C	2549.0	3088.0	2970.0	2590.0	2810.0	2327.0	2559.0	2794.0
YBR235W	449.0	639.0	854.0	725.0	908.0	751.0	704.0	912.0
YBR236C	823.0	1168.0	1012.0	736.0	1486.0	1355.0	939.0	985.0
YBR237W	708.0	995.0	1244.0	1189.0	1458.0	1226.0	818.0	873.0
YBR238C	726.0	985.0	2251.0	1660.0	1415.0	1129.0	1506.0	1402.0
YBR239C	310.0	328.0	393.0	339.0	457.0	414.0	239.0	265.0
YBR241C	183.0	255.0	196.0	192.0	383.0	349.0	165.0	209.0
YBR242W	382.0	445.0	585.0	508.0	675.0	657.0	450.0	453.0
YBR243C	1495.0	1677.0	1390.0	1247.0	1442.0	1169.0	1447.0	1165.0
YBR244W	703.0	935.0	1162.0	1027.0	832.0	848.0	769.0	785.0
YBR245C	4882.0	6177.0	6542.0	6274.0	9935.0	8628.0	5671.0	5789.0
YBR246W	919.0	1145.0	1644.0	1306.0	902.0	860.0	926.0	968.0
YBR247C	2330.0	2863.0	3748.0	3094.0	3906.0	3649.0	2658.0	2552.0
YBR248C	2379.0	3138.0	2376.0	1709.0	3993.0	3577.0	3638.0	4177.0
YBR249C	2643.0	3279.0	4476.0	2496.0	5037.0	4749.0	8356.0	7749.0
YBR251W	347.0	499.0	497.0	437.0	563.0	509.0	554.0	567.0
YBR252W	781.0	842.0	1072.0	774.0	842.0	844.0	789.0	817.0
YBR253W	731.0	761.0	934.0	839.0	1020.0	1003.0	818.0	800.0
YBR254C	535.0	592.0	840.0	602.0	669.0	630.0	823.0	643.0
YBR255C-A	300.0	354.0	618.0	364.0	197.0	158.0	508.0	525.0
YBR255W	558.0	744.0	888.0	792.0	1306.0	1055.0	688.0	633.0
YBR256C	2206.0	3081.0	2798.0	2086.0	3708.0	3229.0	3868.0	3668.0
YBR257W	660.0	732.0	841.0	786.0	667.0	621.0	795.0	658.0
YBR258C	82.0	102.0	174.0	167.0	197.0	178.0	142.0	133.0
YBR259W	415.0	503.0	550.0	509.0	521.0	491.0	418.0	427.0
YBR260C	1398.0	1709.0	1540.0	1385.0	2313.0	2178.0	1534.0	1670.0
YBR261C	693.0	854.0	639.0	616.0	1307.0	1269.0	700.0	901.0
YBR262C	855.0	929.0	1424.0	818.0	724.0	696.0	1812.0	1713.0
YBR263W	2517.0	3686.0	3044.0	2375.0	6256.0	6214.0	2578.0	3476.0
YBR264C	283.0	388.0	380.0	282.0	613.0	458.0	346.0	399.0
YBR265W	710.0	831.0	723.0	727.0	1135.0	1048.0	493.0	653.0
YBR267W	1835.0	2340.0	3806.0	3277.0	3040.0	3164.0	2477.0	2454.0
YBR268W	460.0	527.0	664.0	511.0	720.0	600.0	644.0	809.0
YBR269C	1133.0	1552.0	1202.0	865.0	1780.0	1760.0	1144.0	993.0
YBR270C	115.0	122.0	162.0	153.0	201.0	206.0	125.0	149.0
YBR271W	505.0	670.0	923.0	677.0	994.0	1010.0	566.0	613.0
YBR272C	560.0	771.0	619.0	624.0	880.0	792.0	535.0	596.0
YBR273C	1169.0	1586.0	1398.0	1102.0	2283.0	2072.0	1264.0	1368.0
YBR274W	386.0	531.0	553.0	505.0	633.0	558.0	455.0	531.0
YBR275C	2052.0	2727.0	2672.0	2425.0	4321.0	3419.0	2594.0	2308.0
YBR276C	940.0	1178.0	1452.0	1128.0	2179.0	1681.0	1464.0	1441.0
YBR278W	581.0	695.0	597.0	617.0	793.0	714.0	636.0	490.0
YBR279W	1866.0	2217.0	2001.0	2255.0	3826.0	3502.0	1737.0	1753.0
YBR280C	250.0	363.0	284.0	261.0	562.0	488.0	303.0	334.0
YBR281C	804.0	1059.0	841.0	837.0	1605.0	1395.0	758.0	824.0
YBR282W	883.0	1152.0	1569.0	861.0	934.0	1015.0	1409.0	1473.0
YBR283C	4391.0	5899.0	6430.0	6222.0	8879.0	7606.0	4530.0	5865.0
YBR284W	124.0	146.0	171.0	141.0	108.0	72.0	158.0	122.0
YBR285W	15.0	26.0	21.0	26.0	36.0	38.0	36.0	14.0
YBR286W	10934.0	13372.0	14702.0	12610.0	15048.0	13431.0	10161.0	10659.0
YBR287W	1242.0	1567.0	1826.0	1879.0	2324.0	1871.0	1250.0	1427.0
YBR288C	1008.0	1161.0	1239.0	1277.0	1532.0	1263.0	990.0	905.0
YBR289W	1776.0	2099.0	1614.0	1624.0	3347.0	2873.0	1465.0	1290.0
YBR290W	1119.0	1272.0	1529.0	1381.0	1623.0	1300.0	1389.0	1162.0
YBR291C	98.0	129.0	173.0	165.0	219.0	181.0	94.0	147.0
YBR292C	4.0	7.0	5.0	1.0	18.0	10.0	3.0	1.0
YBR293W	99.0	159.0	267.0	195.0	173.0	120.0	143.0	182.0
YBR295W	449.0	509.0	951.0	847.0	662.0	466.0	854.0	824.0
YBR297W	37.0	64.0	112.0	91.0	52.0	43.0	139.0	127.0
YCL001W	1649.0	2134.0	2416.0	1798.0	2969.0	2548.0	1824.0	1917.0
YCL002C	417.0	472.0	533.0	499.0	460.0	308.0	402.0	332.0
YCL004W	86.0	112.0	118.0	102.0	131.0	106.0	93.0	119.0
YCL005W	238.0	245.0	287.0	257.0	1216.0	1123.0	224.0	244.0
YCL005W-A	937.0	1097.0	1015.0	764.0	783.0	564.0	753.0	914.0
YCL008C	442.0	555.0	549.0	394.0	839.0	797.0	431.0	415.0
YCL009C	2586.0	3285.0	2107.0	1595.0	5415.0	5461.0	2639.0	3411.0
YCL010C	648.0	840.0	936.0	831.0	1720.0	1548.0	867.0	839.0
YCL011C	2851.0	3601.0	4522.0	4005.0	5574.0	4859.0	3304.0	3806.0
YCL012C	626.0	677.0	1346.0	796.0	397.0	355.0	868.0	706.0
YCL014W	1964.0	2517.0	2203.0	2173.0	4077.0	3219.0	2291.0	1863.0
YCL016C	423.0	600.0	506.0	368.0	467.0	430.0	469.0	454.0
YCL017C	2053.0	2518.0	2191.0	2066.0	3723.0	3422.0	2368.0	2360.0
YCL024W	1611.0	1896.0	1814.0	1817.0	3160.0	2585.0	1549.0	1412.0
YCL025C	788.0	954.0	1386.0	1133.0	1184.0	988.0	2224.0	2119.0
YCL026C-B	25.0	17.0	33.0	27.0	56.0	64.0	33.0	51.0
YCL027W	723.0	730.0	572.0	564.0	627.0	557.0	452.0	386.0
YCL028W	2762.0	3525.0	2653.0	2164.0	6209.0	6242.0	3159.0	3580.0
YCL029C	749.0	901.0	1083.0	902.0	1455.0	1288.0	1176.0	957.0
YCL030C	3004.0	4091.0	2205.0	1824.0	8654.0	8199.0	21387.0	25661.0
YCL031C	2050.0	2423.0	4119.0	3481.0	2653.0	2589.0	2615.0	2778.0
YCL032W	516.0	576.0	842.0	588.0	873.0	871.0	836.0	666.0
YCL033C	202.0	301.0	218.0	173.0	606.0	598.0	193.0	324.0
YCL034W	1170.0	1600.0	1683.0	1454.0	2949.0	2796.0	1496.0	1474.0
YCL035C	3523.0	4404.0	3376.0	3241.0	4569.0	4195.0	2795.0	2723.0
YCL036W	482.0	504.0	657.0	511.0	1059.0	1097.0	419.0	430.0
YCL037C	2133.0	2339.0	2079.0	1705.0	5201.0	4652.0	2052.0	1956.0
YCL038C	359.0	527.0	794.0	590.0	425.0	343.0	557.0	628.0
YCL039W	421.0	562.0	542.0	492.0	602.0	457.0	467.0	513.0
YCL040W	3268.0	4613.0	2484.0	2511.0	5825.0	6022.0	2827.0	4424.0
YCL043C	9149.0	11270.0	10450.0	9295.0	19366.0	19458.0	10088.0	11630.0
YCL044C	455.0	463.0	319.0	312.0	668.0	507.0	382.0	261.0
YCL045C	3371.0	4295.0	4861.0	4307.0	5239.0	4589.0	3450.0	4110.0
YCL047C	289.0	391.0	353.0	306.0	503.0	487.0	288.0	391.0
YCL049C	571.0	735.0	2267.0	1513.0	629.0	638.0	1828.0	1743.0
YCL050C	2088.0	2459.0	2439.0	2204.0	1980.0	1682.0	2120.0	2373.0
YCL051W	733.0	809.0	1002.0	933.0	1442.0	1423.0	772.0	850.0
YCL052C	1128.0	1297.0	1719.0	1402.0	1582.0	1481.0	1196.0	1335.0
YCL054W	2816.0	3486.0	5787.0	4639.0	5698.0	4825.0	3904.0	3911.0
YCL055W	858.0	1037.0	1244.0	1070.0	970.0	912.0	924.0	893.0
YCL056C	225.0	271.0	457.0	300.0	248.0	196.0	308.0	225.0
YCL057C-A	891.0	1173.0	1239.0	893.0	895.0	837.0	593.0	853.0
YCL057W	3262.0	4283.0	4795.0	3540.0	5002.0	4564.0	3484.0	3856.0
YCL058W-A	328.0	388.0	775.0	524.0	520.0	461.0	428.0	487.0
YCL059C	2233.0	2773.0	3666.0	3364.0	3384.0	3021.0	2823.0	2911.0
YCL061C	1357.0	1753.0	1606.0	1599.0	3357.0	2625.0	1630.0	1612.0
YCL063W	800.0	895.0	736.0	741.0	1257.0	1212.0	717.0	602.0
YCL064C	1791.0	1998.0	488.0	306.0	2074.0	1758.0	236.0	206.0
YCR002C	1561.0	1987.0	1514.0	1345.0	2899.0	2680.0	1727.0	2049.0
YCR003W	750.0	1026.0	1462.0	960.0	1221.0	1215.0	1253.0	1189.0
YCR004C	1678.0	2125.0	1615.0	1548.0	2375.0	2395.0	1247.0	1628.0
YCR005C	239.0	349.0	902.0	901.0	1123.0	836.0	2080.0	2697.0
YCR007C	168.0	205.0	176.0	223.0	229.0	173.0	152.0	147.0
YCR008W	1443.0	1813.0	1549.0	1536.0	3317.0	2805.0	1563.0	1602.0
YCR009C	1958.0	2532.0	1949.0	1907.0	4334.0	4053.0	2347.0	2593.0
YCR011C	2992.0	3910.0	3387.0	3194.0	4393.0	3523.0	3750.0	3587.0
YCR012W	15083.0	24063.0	12678.0	13306.0	42901.0	42401.0	16701.0	36708.0
YCR013C	12.0	48.0	19.0	28.0	150.0	219.0	19.0	69.0
YCR015C	370.0	365.0	509.0	378.0	399.0	373.0	404.0	378.0
YCR016W	1171.0	1542.0	2235.0	1999.0	2511.0	2401.0	1571.0	1791.0
YCR017C	2531.0	3354.0	4399.0	3445.0	5545.0	4243.0	4018.0	4389.0
YCR018C	269.0	316.0	137.0	107.0	782.0	587.0	345.0	385.0
YCR019W	376.0	418.0	588.0	393.0	582.0	507.0	496.0	468.0
YCR020C	166.0	177.0	178.0	173.0	197.0	128.0	188.0	183.0
YCR020C-A	110.0	165.0	184.0	167.0	86.0	115.0	131.0	167.0
YCR020W-B	225.0	347.0	267.0	392.0	506.0	400.0	164.0	160.0
YCR021C	12.0	23.0	19.0	12.0	54.0	51.0	24.0	38.0
YCR023C	834.0	1063.0	1164.0	786.0	1574.0	1298.0	1220.0	1073.0
YCR024C	402.0	516.0	498.0	382.0	601.0	510.0	716.0	488.0
YCR024C-A	956.0	1667.0	2161.0	1401.0	2967.0	2712.0	1164.0	1441.0
YCR026C	1621.0	1844.0	2083.0	1684.0	2319.0	2183.0	1991.0	1629.0
YCR027C	258.0	273.0	349.0	367.0	519.0	437.0	279.0	281.0
YCR028C	597.0	745.0	1088.0	902.0	1653.0	1440.0	1047.0	1005.0
YCR028C-A	1254.0	1657.0	1661.0	1598.0	2575.0	2226.0	1325.0	1610.0
YCR030C	1271.0	1628.0	1251.0	1038.0	1900.0	1576.0	1069.0	1148.0
YCR031C	41549.0	42881.0	42073.0	40158.0	25682.0	28387.0	26310.0	25745.0
YCR032W	1828.0	2423.0	2516.0	2300.0	3438.0	2513.0	2096.0	2004.0
YCR033W	3331.0	4159.0	4528.0	3773.0	5154.0	4419.0	3791.0	3351.0
YCR034W	774.0	1051.0	933.0	793.0	1358.0	1181.0	522.0	1008.0
YCR035C	1792.0	1982.0	2704.0	2451.0	2348.0	1878.0	2216.0	1790.0
YCR036W	977.0	1185.0	1284.0	1027.0	1232.0	1079.0	1114.0	1193.0
YCR037C	1287.0	1446.0	1666.0	1663.0	2095.0	1614.0	1323.0	1219.0
YCR038C	83.0	102.0	62.0	64.0	189.0	133.0	63.0	49.0
YCR042C	1755.0	2252.0	2522.0	2376.0	3368.0	2568.0	2054.0	1852.0
YCR043C	1073.0	1159.0	1032.0	845.0	1315.0	1151.0	1081.0	699.0
YCR044C	1404.0	1805.0	2327.0	1839.0	1054.0	814.0	1866.0	1545.0
YCR046C	222.0	337.0	301.0	226.0	860.0	1004.0	266.0	397.0
YCR047C	1039.0	1227.0	1974.0	1382.0	1978.0	1790.0	1305.0	1193.0
YCR048W	311.0	492.0	514.0	435.0	1347.0	1343.0	363.0	530.0
YCR051W	1175.0	1580.0	1687.0	1519.0	2985.0	2747.0	1335.0	1449.0
YCR052W	2531.0	2823.0	3108.0	2196.0	4477.0	4361.0	2962.0	2461.0
YCR053W	5630.0	7246.0	6881.0	4913.0	5890.0	5498.0	6657.0	7994.0
YCR054C	587.0	783.0	829.0	829.0	822.0	691.0	469.0	527.0
YCR057C	2489.0	3320.0	5190.0	3985.0	4241.0	3579.0	3342.0	4078.0
YCR059C	270.0	400.0	360.0	281.0	624.0	625.0	334.0	380.0
YCR060W	486.0	582.0	439.0	461.0	462.0	393.0	349.0	307.0
YCR061W	174.0	244.0	234.0	179.0	405.0	381.0	151.0	230.0
YCR063W	168.0	158.0	217.0	180.0	112.0	100.0	182.0	144.0
YCR065W	809.0	999.0	645.0	579.0	1752.0	1577.0	527.0	569.0
YCR066W	249.0	351.0	353.0	345.0	529.0	435.0	237.0	264.0
YCR067C	605.0	802.0	652.0	603.0	1731.0	1538.0	575.0	644.0
YCR068W	649.0	774.0	712.0	607.0	828.0	759.0	817.0	682.0
YCR069W	757.0	962.0	828.0	679.0	2318.0	2077.0	868.0	1044.0
YCR071C	870.0	1060.0	942.0	858.0	1405.0	1411.0	975.0	976.0
YCR072C	794.0	879.0	1488.0	1219.0	1220.0	1178.0	1034.0	1077.0
YCR073C	323.0	387.0	871.0	729.0	734.0	580.0	708.0	639.0
YCR073W-A	677.0	772.0	862.0	687.0	1906.0	2216.0	613.0	778.0
YCR075C	120.0	165.0	153.0	110.0	196.0	177.0	72.0	125.0
YCR075W-A	125.0	172.0	163.0	134.0	160.0	130.0	135.0	136.0
YCR076C	461.0	583.0	507.0	381.0	770.0	747.0	355.0	380.0
YCR077C	3422.0	4234.0	5277.0	4441.0	5066.0	4632.0	3698.0	4343.0
YCR079W	301.0	430.0	453.0	384.0	764.0	645.0	420.0	471.0
YCR081W	1095.0	1406.0	1298.0	1106.0	1754.0	1315.0	1115.0	953.0
YCR082W	2464.0	2857.0	2705.0	3220.0	3176.0	2667.0	2313.0	2580.0
YCR083W	1166.0	1505.0	2118.0	1646.0	988.0	839.0	1660.0	1611.0
YCR084C	2558.0	3031.0	2470.0	1904.0	6176.0	5346.0	2776.0	2455.0
YCR086W	142.0	156.0	194.0	151.0	380.0	288.0	125.0	180.0
YCR087C-A	886.0	1170.0	2044.0	1562.0	2313.0	2348.0	1208.0	1452.0
YCR088W	4925.0	5864.0	4626.0	4776.0	11454.0	10978.0	4938.0	4788.0
YCR089W	379.0	467.0	480.0	374.0	392.0	300.0	366.0	353.0
YCR090C	508.0	753.0	787.0	705.0	929.0	814.0	458.0	785.0
YCR091W	283.0	356.0	320.0	318.0	358.0	269.0	355.0	287.0
YCR092C	1084.0	1265.0	1146.0	985.0	1721.0	1365.0	807.0	810.0
YCR093W	5348.0	6954.0	6995.0	5867.0	10405.0	8843.0	6169.0	6325.0
YCR094W	680.0	863.0	913.0	771.0	1189.0	1052.0	767.0	861.0
YCR095C	679.0	917.0	1265.0	1177.0	933.0	731.0	865.0	845.0
YCR101C	257.0	317.0	494.0	351.0	166.0	111.0	345.0	243.0
YCR106W	316.0	406.0	722.0	522.0	429.0	376.0	387.0	482.0
YDL001W	458.0	609.0	472.0	514.0	1203.0	962.0	416.0	421.0
YDL002C	917.0	1223.0	1737.0	1512.0	2562.0	2351.0	1395.0	1441.0
YDL003W	2033.0	2714.0	1634.0	1698.0	3984.0	3315.0	1667.0	1734.0
YDL004W	2364.0	3262.0	3147.0	2082.0	1610.0	1749.0	2218.0	2378.0
YDL005C	1046.0	1422.0	1645.0	1344.0	3361.0	2932.0	1230.0	1297.0
YDL006W	421.0	573.0	529.0	470.0	817.0	679.0	445.0	450.0
YDL007W	5435.0	5996.0	6929.0	7041.0	8529.0	7421.0	7067.0	5491.0
YDL008W	405.0	381.0	552.0	329.0	492.0	415.0	607.0	450.0
YDL010W	853.0	1136.0	1338.0	956.0	1431.0	1242.0	1285.0	1172.0
YDL012C	1158.0	1282.0	604.0	1077.0	2636.0	2602.0	525.0	528.0
YDL013W	1090.0	1242.0	1919.0	1459.0	2266.0	2366.0	1745.0	1529.0
YDL014W	4537.0	6166.0	8376.0	6340.0	9279.0	9512.0	6089.0	8512.0
YDL015C	1686.0	2625.0	2250.0	2077.0	1841.0	1499.0	1368.0	1876.0
YDL017W	304.0	353.0	431.0	369.0	506.0	440.0	318.0	317.0
YDL018C	933.0	1244.0	858.0	696.0	2092.0	1786.0	935.0	1001.0
YDL019C	3699.0	4927.0	4233.0	3946.0	7160.0	6107.0	4513.0	4299.0
YDL020C	1380.0	1732.0	1929.0	1797.0	1722.0	1511.0	1421.0	1406.0
YDL021W	240.0	316.0	91.0	96.0	364.0	258.0	224.0	215.0
YDL022W	3820.0	5225.0	3314.0	3266.0	6373.0	6688.0	2838.0	3891.0
YDL024C	36.0	41.0	90.0	73.0	41.0	29.0	31.0	28.0
YDL025C	608.0	690.0	719.0	609.0	1199.0	998.0	860.0	841.0
YDL027C	250.0	409.0	332.0	330.0	549.0	457.0	258.0	357.0
YDL028C	823.0	1133.0	899.0	997.0	1540.0	1322.0	734.0	705.0
YDL029W	2595.0	3726.0	3644.0	3310.0	5277.0	4519.0	2898.0	4179.0
YDL030W	529.0	536.0	704.0	804.0	1032.0	873.0	514.0	606.0
YDL031W	3421.0	4407.0	6923.0	5788.0	6797.0	6071.0	4853.0	5395.0
YDL033C	279.0	387.0	416.0	329.0	634.0	576.0	265.0	298.0
YDL035C	1515.0	1768.0	1640.0	1402.0	2149.0	1664.0	1809.0	1655.0
YDL036C	655.0	832.0	878.0	754.0	961.0	845.0	574.0	558.0
YDL040C	6629.0	8134.0	6962.0	6944.0	12018.0	10307.0	7011.0	7068.0
YDL042C	725.0	915.0	736.0	709.0	851.0	913.0	457.0	557.0
YDL043C	245.0	288.0	361.0	282.0	281.0	214.0	260.0	215.0
YDL044C	407.0	569.0	511.0	522.0	593.0	529.0	404.0	414.0
YDL045C	500.0	627.0	756.0	667.0	672.0	639.0	771.0	767.0
YDL045W-A	713.0	764.0	734.0	776.0	701.0	675.0	740.0	741.0
YDL046W	1114.0	1353.0	1823.0	1400.0	1052.0	882.0	1247.0	1062.0
YDL047W	586.0	798.0	857.0	704.0	1374.0	1182.0	668.0	955.0
YDL048C	176.0	215.0	322.0	342.0	109.0	206.0	171.0	132.0
YDL049C	131.0	177.0	211.0	203.0	428.0	412.0	278.0	366.0
YDL051W	3859.0	4036.0	3357.0	4039.0	3869.0	3433.0	3695.0	3618.0
YDL052C	789.0	1094.0	719.0	694.0	1558.0	1439.0	756.0	1057.0
YDL053C	2140.0	2495.0	3271.0	2386.0	2972.0	2782.0	3848.0	3488.0
YDL054C	172.0	274.0	224.0	238.0	508.0	472.0	287.0	357.0
YDL055C	13432.0	18131.0	10013.0	9991.0	21923.0	19706.0	9130.0	14343.0
YDL056W	1172.0	1507.0	1411.0	1377.0	1976.0	1732.0	1168.0	1124.0
YDL057W	214.0	225.0	230.0	185.0	320.0	252.0	233.0	180.0
YDL058W	6402.0	8535.0	6010.0	5961.0	13321.0	9919.0	6932.0	6114.0
YDL059C	98.0	143.0	248.0	248.0	189.0	140.0	201.0	177.0
YDL060W	2963.0	3535.0	5644.0	4523.0	6729.0	5995.0	4369.0	3789.0
YDL061C	21507.0	24876.0	26873.0	22722.0	6493.0	6471.0	24211.0	14611.0
YDL063C	1195.0	1481.0	2000.0	1886.0	1775.0	1477.0	1590.0	1586.0
YDL064W	1201.0	1407.0	1185.0	1000.0	1353.0	1291.0	1251.0	1049.0
YDL065C	2064.0	2292.0	2550.0	1938.0	2417.0	2009.0	2303.0	2095.0
YDL066W	4426.0	5180.0	4527.0	3837.0	6451.0	6042.0	5844.0	6605.0
YDL067C	2095.0	2462.0	1949.0	2911.0	2415.0	2215.0	865.0	1061.0
YDL069C	116.0	154.0	151.0	130.0	159.0	140.0	133.0	122.0
YDL070W	2247.0	2640.0	3268.0	3349.0	4048.0	3648.0	3017.0	3164.0
YDL072C	1479.0	2030.0	2640.0	2256.0	3300.0	2988.0	1608.0	2030.0
YDL073W	839.0	1185.0	1189.0	1168.0	1840.0	1356.0	935.0	1149.0
YDL074C	3295.0	4041.0	4640.0	4537.0	5964.0	4981.0	3401.0	3765.0
YDL075W	22607.0	26450.0	25817.0	25838.0	35894.0	35321.0	17939.0	19728.0
YDL076C	600.0	798.0	749.0	705.0	1414.0	1341.0	805.0	862.0
YDL077C	725.0	918.0	777.0	811.0	1592.0	1294.0	689.0	734.0
YDL078C	3961.0	5294.0	4501.0	4504.0	3764.0	3185.0	4003.0	3942.0
YDL080C	334.0	429.0	632.0	451.0	585.0	492.0	674.0	653.0
YDL081C	17185.0	22555.0	27008.0	20915.0	21339.0	22248.0	18857.0	22852.0
YDL082W	13840.0	18718.0	16350.0	16156.0	23773.0	23289.0	14839.0	19967.0
YDL083C	5260.0	6900.0	7892.0	5598.0	5679.0	5665.0	4843.0	7735.0
YDL084W	8683.0	12274.0	10150.0	9493.0	17491.0	15684.0	7557.0	10745.0
YDL085C-A	1932.0	2885.0	1308.0	1260.0	3597.0	3126.0	1539.0	1682.0
YDL085W	47.0	68.0	28.0	25.0	88.0	100.0	37.0	53.0
YDL086W	1257.0	1640.0	1385.0	995.0	1583.0	1433.0	1258.0	1406.0
YDL087C	202.0	242.0	279.0	293.0	419.0	441.0	278.0	230.0
YDL088C	811.0	957.0	825.0	868.0	1113.0	884.0	640.0	672.0
YDL089W	454.0	509.0	675.0	657.0	579.0	488.0	604.0	584.0
YDL090C	404.0	536.0	699.0	655.0	943.0	837.0	416.0	501.0
YDL091C	928.0	1128.0	1309.0	959.0	1240.0	1022.0	1512.0	1043.0
YDL092W	1407.0	1722.0	2298.0	1642.0	2070.0	2030.0	1819.0	1719.0
YDL093W	653.0	866.0	1027.0	684.0	1092.0	819.0	876.0	1081.0
YDL095W	6254.0	8234.0	6505.0	5004.0	14105.0	12435.0	6607.0	8556.0
YDL097C	2461.0	2823.0	3246.0	3126.0	3409.0	3227.0	2877.0	3157.0
YDL098C	344.0	429.0	395.0	322.0	503.0	433.0	429.0	465.0
