"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YHR114W",1905.99204767879,-0.184826270278303,0.134404712117423,-1.37514725017103,0.169085798158798,0.407325259946228
"YLR359W",6091.39046065021,-0.474531866903227,0.344868699272884,-1.37597835902105,0.168828333379478,0.407325259946228
"YNL030W",3061.8106077984,-0.26090045940423,0.189540091776606,-1.37649220784239,0.168669298112932,0.407325259946228
"YOR283W",811.343042962671,-0.127429405026057,0.0926560603310212,-1.37529487624236,0.169040044365886,0.407325259946228
"YPR016C",3427.72743509222,0.373460620436144,0.271450259953138,1.37579761574226,0.168884299831874,0.407325259946228
"YGR100W",2277.00177798919,-0.102352182650962,0.0745341097132623,-1.37322607118697,0.169682077127322,0.408572445897779
"YDR043C",320.990774377886,0.20404121915981,0.148642880628676,1.37269419360571,0.169847435032603,0.408781355670786
"YLR401C",2734.41470914754,0.166965145007169,0.121657618896476,1.37241832054306,0.169933250061465,0.408798720430009
"YIR037W",790.491570891927,0.235359293939814,0.171625975566862,1.37135007193665,0.170265853643107,0.4089206434342
"YLR312C",72.8331339500353,0.277636500298273,0.202435566150743,1.37148083994061,0.170225112304702,0.4089206434342
"YOR342C",771.655762374285,0.243181598351084,0.177343583702618,1.37124554085288,0.17029842601009,0.4089206434342
"YPR117W",2348.04309518842,0.278270614943217,0.202861045558479,1.37173016227504,0.170147455094579,0.4089206434342
"YDR217C",2663.17681158739,-0.134966536849799,0.0985085906373891,-1.37009915558138,0.17065595140031,0.409473461290469
"YOL149W",1146.22000399758,0.165952900352899,0.12113328000046,1.37000253235336,0.170686111147421,0.409473461290469
"YBL007C",6035.17773859992,-0.211130765368752,0.154149919242863,-1.36964564370687,0.170797544140853,0.409551879703355
"YIL087C",710.196471588953,0.278547357286977,0.203448897288617,1.36912689623392,0.170959612218457,0.409562848064577
"YMR172W",911.424174245916,-0.207427312930386,0.151480736247689,-1.36933129629907,0.170895739414544,0.409562848064577
"YGL028C",787.054653678126,0.375974071940607,0.27477151867411,1.36831529612255,0.171213404894316,0.409943376432176
"YIR006C",7680.15940025604,-0.207516559906095,0.151680644460176,-1.36811496710497,0.171276092479738,0.409943376432176
"YDR245W",2848.20732163918,-0.273840525829253,0.200299690019448,-1.36715401707643,0.171577034925703,0.410286388636313
"YPR153W",74.9205405488039,0.302743668169007,0.221440865088686,1.36715356511889,0.17157717655912,0.410286388636313
"YBL107C",958.301382142469,-0.330535689422004,0.242208754479126,-1.36467275979692,0.172355924946027,0.410566985136804
"YBR007C",626.155655647727,0.154383001839121,0.113105534598344,1.36494648460273,0.172269870581609,0.410566985136804
"YCL040W",3893.38659608058,-0.331980328246218,0.243107598475687,-1.36556952694105,0.172074116648844,0.410566985136804
"YDR169C",471.040017386965,-0.246593357681537,0.180666369205484,-1.36491013112169,0.172281297638655,0.410566985136804
"YHR096C",29.5251108138317,-0.564942550115725,0.414051244760938,-1.36442664347479,0.172433327128983,0.410566985136804
"YIL010W",574.355377949751,-0.261462594499368,0.191586967592251,-1.36472014660116,0.172341025049908,0.410566985136804
"YLR315W",57.6811692671385,0.40346480172044,0.295737674831782,1.3642658208831,0.172483918962491,0.410566985136804
"YNL116W",305.24860415402,-0.398718188685961,0.292187397329061,-1.36459748890855,0.172379594452847,0.410566985136804
"YNR032C-A",448.967417186771,0.189937183625168,0.139068554902558,1.36578095428009,0.172007726040466,0.410566985136804
"YOR275C",855.326684399781,0.128152474929173,0.093862703416678,1.3653183880745,0.172153002042694,0.410566985136804
"YPR155C",837.498306871927,0.307057677652595,0.225362753871687,1.36250410672308,0.173038849,0.411699475594236
"YMR020W",989.77060691929,-0.187439066256401,0.137739997623371,-1.36081798671817,0.17357121629687,0.4127772729584
"YMR265C",389.680210271802,-0.280569533462542,0.206278364620965,-1.36015007670866,0.173782437029116,0.413090701548644
"YEL061C",2346.76459093111,0.263766186152252,0.193968219583061,1.35984228096347,0.173879839370138,0.413133414602143
"YDL051W",3787.86706143265,0.253029511680891,0.186122085959947,1.35948138758418,0.173994096458071,0.41321611674814
"YKL142W",2073.12307457992,0.274326284705012,0.201825526618991,1.35922491718745,0.17407532781964,0.413220346868986
"YBR084W",8614.05151600723,0.169728765585766,0.124931386376484,1.35857585918629,0.174281029221657,0.413331341988983
"YJR046W",1293.85501175971,-0.216045578005219,0.158997060260904,-1.3588023429534,0.174209230699974,0.413331341988983
"YBL029W",118.386680294163,0.304908807298005,0.224557983095634,1.35781771413645,0.17452153260031,0.413713077052969
"YOR176W",2194.38811935418,0.158552463204967,0.116806282430502,1.35739670765829,0.174655193795647,0.413841304296656
"YER157W",1239.1449552814,0.243848928305871,0.179693161317947,1.35702954145487,0.174771824146066,0.413844186577281
"YOR044W",640.691763471631,0.35505575026049,0.261668406768607,1.35689193298167,0.174815550453814,0.413844186577281
"YBR104W",785.259002633779,-0.368161316626526,0.271380076083012,-1.35662618251279,0.174900018124105,0.413855775370096
"YBL059W",384.264647250828,0.267585718105419,0.19740379736321,1.35552467419397,0.175250452733241,0.414496409579621
"YBR079C",15658.197091395,0.139136859296861,0.102702225450212,1.3547599254732,0.175494058364315,0.41469541006488
"YOR067C",2518.29011046378,0.10736435376132,0.0792477127816001,1.35479435295763,0.175483086290393,0.41469541006488
"YDR397C",1016.65327045386,-0.251320659313941,0.185846273950683,-1.35230399819925,0.176278085904759,0.416130492937466
"YJR025C",1066.2301370985,-0.550985593345982,0.407418894254407,-1.35238105329972,0.176253447306441,0.416130492937466
"YPL126W",4126.95707753237,0.148653384566636,0.109942105693432,1.35210603461742,0.17634139712251,0.416130492937466
"YMR160W",636.208356791197,-0.314489349445428,0.232644142796398,-1.35180428643182,0.176437932555239,0.416169472662041
"YML105C",1994.97569868968,0.125815595325813,0.0931952321428669,1.35002180297099,0.177008989311663,0.417327177429717
"YPL067C",174.322849467148,-0.324567346095438,0.240563715456899,-1.34919493357089,0.177274361694907,0.417763459526603
"YJR009C",11014.0119421789,-0.592425176845171,0.43958998625701,-1.347676688201,0.177762393092467,0.418723825395797
"YBR179C",1331.84765470012,0.178567547585164,0.132555992456454,1.34711033636465,0.177944699626612,0.418773928849777
"YDR495C",1066.76538868052,0.168390171895283,0.124982934920842,1.34730531013641,0.177881922597077,0.418773928849777
"YBR233W",553.769416951054,-0.149209533203412,0.11083626182993,-1.34621585697615,0.178232912625631,0.419262495959253
"YHR019C",18387.4672552856,-0.2497633229475,0.185648037432572,-1.34535934988386,0.178509215914096,0.419521002965109
"YNL225C",926.721683664774,0.1212597628177,0.0901365671300391,1.34528933903994,0.178531815012115,0.419521002965109
"YPL263C",5681.23527114374,-0.259687269573961,0.193058059282748,-1.34512524646085,0.178584791494857,0.419521002965109
"YLR381W",263.131514859662,0.219809945143876,0.163476664099452,1.34459524455523,0.178755979897338,0.419733567244269
"YAR014C",2978.87576659404,-0.175156484012868,0.130588486463701,-1.34128581129972,0.179827674713904,0.420780826184214
"YBR029C",1345.90497165798,-0.20579043985459,0.153266959977891,-1.34269277530054,0.179371475059288,0.420780826184214
"YDL154W",460.657474389406,0.259148589654021,0.1931891583031,1.34142408368194,0.17978280255092,0.420780826184214
"YKL146W",1024.91011710518,-0.284500961313392,0.212119210922823,-1.34123147109436,0.179845311479182,0.420780826184214
"YLR042C",43.0481943552298,-0.568841063291448,0.423581917673802,-1.34293046883439,0.179294489389793,0.420780826184214
"YLR061W",28502.969998297,0.407387755985857,0.303607913807036,1.34182192709503,0.179653740797081,0.420780826184214
"YLR276C",7413.15569808921,0.287868652550715,0.214632031250841,1.34121943902344,0.179849216805904,0.420780826184214
"YOL067C",831.847009585759,0.268935227930655,0.200364367832985,1.34223081099344,0.179521169245169,0.420780826184214
"YBR082C",6210.40738852182,-0.299292204529722,0.223335018083325,-1.34010423935425,0.180211458027721,0.421133393550189
"YKR057W",2951.40459313146,0.401372403606797,0.299440974781958,1.34040574740668,0.180113468202359,0.421133393550189
"YMR058W",12218.3758266019,-0.438805777384878,0.327465104048555,-1.34000775032143,0.180242825234132,0.421133393550189
"YGR036C",239.22002404514,0.303441367062173,0.226706361884121,1.33847751135133,0.180740826442993,0.421264944936021
"YHR002W",418.567302418678,0.244249862096276,0.182501884332795,1.33834159022097,0.180785109997539,0.421264944936021
"YLR222C",5333.89485932401,0.32635176225562,0.243836760285913,1.33840263409403,0.180765220704904,0.421264944936021
"YNL044W",407.258643561486,-0.474817055378478,0.354647622121481,-1.33884178480642,0.180622184667765,0.421264944936021
"YOR001W",3067.04687839198,0.238581172382498,0.178198524160628,1.33885043945393,0.180619366602277,0.421264944936021
"YOR299W",991.521084474972,-0.221115835634288,0.165091128567482,-1.33935625465124,0.180454723329771,0.421264944936021
"YGR179C",1107.10643519535,0.260688188014773,0.19485172534177,1.33787980351483,0.180935621821448,0.421426855841177
"YDR239C",780.101713749845,-0.232638086439133,0.173933509667756,-1.33751159787159,0.181055699079564,0.421517766747006
"YCR052W",3043.43122229053,-0.192641084550237,0.144123499718103,-1.33663895844211,0.181340515823149,0.421991956508367
"YBL101C",1706.71957047636,-0.146785441320427,0.109890385344976,-1.33574416778708,0.181632907573179,0.422483341810421
"YHL004W",1051.33943903319,-0.185984886842445,0.139282857994871,-1.33530349333652,0.181777035761203,0.422629576662501
"YCR081W",1239.35333107601,0.154554736667412,0.115784936840069,1.3348432091896,0.181927668131894,0.422790796226086
"YDR047W",1024.83788416894,-0.244467689226578,0.183200875203649,-1.3344242430874,0.182064859263751,0.422920648964166
"YNR045W",571.936024435836,-0.172096934469721,0.129022222144255,-1.33385498722309,0.182251385966705,0.423164936791444
"YPL174C",723.302490010948,0.202654967075952,0.152038612594809,1.33291776093774,0.1825587933402,0.423689551165722
"YKL190W",1639.12237115285,0.253748112981184,0.190433050851863,1.33247937711492,0.182702713795051,0.423834439985755
"YDR308C",749.850353455627,0.15147161363313,0.113766531816282,1.33142507919409,0.183049181863787,0.424448860844207
"YDR424C",826.934581488222,0.174831405119164,0.131341872945901,1.3311170398124,0.183150502993082,0.424494548158208
"YGL066W",1185.87492615259,-0.188708343415818,0.141820795451616,-1.33061123239997,0.183316964646016,0.424691106068565
"YHR193C",12839.3328379986,-0.338492502947642,0.254877695386511,-1.32805855151167,0.184158764802971,0.425126380710276
"YJR144W",1380.10149886847,-0.134456269400303,0.101235246636244,-1.32815668324914,0.184126350993124,0.425126380710276
"YMR119W",663.863428540556,-0.177673733891557,0.133683803251467,-1.32905953877855,0.183828327753715,0.425126380710276
"YNL046W",82.364120962693,-0.541025357158686,0.407157135254366,-1.32878761125158,0.183918050588174,0.425126380710276
"YNL053W",500.211514973014,-0.242008593310006,0.182161705850707,-1.32853714879212,0.184000719683514,0.425126380710276
"YOR245C",672.65754628811,-0.170752821942855,0.128447772788273,-1.32935603503469,0.183730535382379,0.425126380710276
"YPR013C",338.901223166826,0.271370373915346,0.204220612022883,1.32880991407928,0.183910690521109,0.425126380710276
"YPR061C",211.221552740369,0.436321414545366,0.328160060051047,1.32959938658438,0.183650300347618,0.425126380710276
"YOR280C",1415.26151426214,0.522197589523905,0.393512466726416,1.32701663524921,0.184503179865678,0.425732492671425
"YML004C",3335.13670393336,0.208245423416464,0.156975924334431,1.32660740364749,0.18463858548271,0.425856001372761
"YOL096C",656.871343648726,0.256063633559116,0.193253365474083,1.32501513197946,0.185166132485432,0.426883446390395
"YGL115W",1904.85048181226,0.353174328047366,0.26683930395732,1.32354687937522,0.185653577206908,0.427094760697172
"YLR068W",237.392699971803,-0.420433867101341,0.317667643990421,-1.32350233036015,0.185668381837398,0.427094760697172
"YLR226W",649.756975101031,0.120904128938514,0.0913111014881705,1.32409013765076,0.185473110594602,0.427094760697172
"YPR008W",1375.00854268684,0.199187834022833,0.150479856141249,1.32368437298255,0.185607890521446,0.427094760697172
"YPR063C",470.29532587579,0.282791442711677,0.21363174071176,1.32373327001641,0.1855916449091,0.427094760697172
"YML073C",19199.8741110222,0.388202305355836,0.293504238355405,1.32264633564085,0.185953017513211,0.427371473303671
"YOL064C",897.19931665735,-0.435231030689206,0.329057134062345,-1.32266097779465,0.185948145988772,0.427371473303671
"YKR078W",826.054982500427,0.151507469294129,0.114597568381805,1.32208275824275,0.186140594496043,0.427613618363038
"YLR021W",1110.13275397648,0.223308559008904,0.169095549191268,1.32060577630175,0.186632845833468,0.428555157253804
"YDL113C",1134.11386707417,0.146254999301891,0.110805458271498,1.31992594573757,0.186859743994402,0.428697630575599
"YGL107C",1552.13875742913,0.268347799154219,0.203289138229952,1.32003018700722,0.186824939528376,0.428697630575599
"YER044C",118.807838615151,0.436678959811574,0.330969387550114,1.31939380570493,0.187037491535707,0.428916222873551
"YJR084W",522.270246047813,0.191812440260831,0.145510557081729,1.31820291329855,0.187435730548984,0.429640032871426
"YDR158W",4017.38285598302,-0.327453001318664,0.248613321203963,-1.31711768192027,0.1877991809534,0.429904727173693
"YHR004C",1002.85067581129,0.309339616114041,0.234855863328137,1.31714666063856,0.187789469054956,0.429904727173693
"YJL082W",1823.18078364218,-0.191702949043586,0.145544019520669,-1.31714755216281,0.187789170276294,0.429904727173693
"YJL016W",729.037306426616,0.165089461211152,0.125442399936484,1.31605789824448,0.188154610505534,0.429961392460142
"YJL199C",60.3686355921995,-0.374692643616237,0.284638925500769,-1.31637878746568,0.188046938540332,0.429961392460142
"YKL167C",576.702760878064,0.446016432423927,0.338817754491757,1.31639037952121,0.188043049764327,0.429961392460142
"YLR459W",335.622553063415,-0.279947831827719,0.212709741322015,-1.31610254465927,0.188139627013244,0.429961392460142
"YHR168W",490.770260643234,-0.225929547264933,0.171723739906147,-1.31565703954742,0.18828917952211,0.430064312669329
"YKR080W",1363.51862717079,-0.342825689424882,0.26061848797585,-1.31543119633419,0.188365026775761,0.430064312669329
"YBR017C",5407.98015290774,0.131705124000293,0.100151870581696,1.31505405975276,0.188491734680293,0.430137426052808
"YLR397C",1621.39669900756,0.167217162624271,0.127176461762881,1.31484364564289,0.188562455566314,0.430137426052808
"YGL209W",776.581193631273,0.190849978387598,0.14529854963013,1.31350229491914,0.189013748113234,0.430896279063349
"YLR321C",1878.64254019849,-0.217828609046571,0.165855659724969,-1.31336253105734,0.189060816924161,0.430896279063349
"YPL154C",5201.3919688886,0.315425966213256,0.240545298095449,1.31129549698408,0.189757949149652,0.432295704567385
"YGL025C",686.555692959696,-0.391005802411289,0.298527065550411,-1.30978342513222,0.190269111858885,0.432512959256146
"YJL055W",2286.60017399088,-0.249765432008693,0.190645051267882,-1.31010708301963,0.190159612639426,0.432512959256146
"YJR054W",603.855436554707,0.217069146411567,0.165695396316059,1.31004935102429,0.190179140998329,0.432512959256146
"YNL155W",2296.9944734728,0.293369236585645,0.22383343638888,1.31065868137751,0.189973104071927,0.432512959256146
"YNL247W",6995.2821857759,-0.146205129133992,0.111618146382043,-1.30986881500045,0.190240218439397,0.432512959256146
"YBR078W",4924.76467249347,0.257186523506039,0.196405902342403,1.30946433095313,0.190377112546177,0.43256940251318
"YCR077C",4367.46058042412,0.158621546424652,0.121300492273763,1.30767438327175,0.190983775597115,0.432612279204866
"YDR461C-A",120.463483960111,-0.517725929656215,0.395801731591163,-1.30804361965498,0.190858514778619,0.432612279204866
"YDR478W",465.749702087298,0.22876827395232,0.175037242819546,1.306969135638,0.191223193977094,0.432612279204866
"YER040W",588.037937527346,-0.242691901114918,0.185683235822395,-1.30702106757258,0.19120555652748,0.432612279204866
"YGR008C",2288.11814153327,0.357033767228015,0.273203174003619,1.30684340886642,0.191265899050079,0.432612279204866
"YGR192C",35594.7184759851,-0.340685068706933,0.260237195878682,-1.3091328760926,0.190489344625819,0.432612279204866
"YKR085C",1688.05347438309,0.153785851089619,0.117589936414957,1.30781473124479,0.190936156418368,0.432612279204866
"YLR352W",329.627717742377,-0.170441638261032,0.130312199723585,-1.30794843938303,0.190890798222774,0.432612279204866
"YML064C",799.55008362992,0.136735789990064,0.104660320616173,1.30647211077752,0.1913920572425,0.432612279204866
"YNL139C",2845.91876959753,0.147496338897741,0.112897187183485,1.30646602078778,0.191394126985271,0.432612279204866
"YPL213W",468.97521093302,0.215736842095371,0.165103483992043,1.30667649694036,0.191322604149603,0.432612279204866
"YPR120C",685.944924635448,-0.178154133684669,0.136176497633987,-1.30825903720559,0.190785463843423,0.432612279204866
"YIL077C",354.892570880264,0.151987158192245,0.116380060280343,1.30595531421904,0.191567754224322,0.432628697230004
"YMR225C",537.573390003253,0.285001773574194,0.218221312166714,1.30602172053875,0.191545171213907,0.432628697230004
"YJR130C",994.601054772422,-0.381089526666145,0.292097386687894,-1.30466599166578,0.192006606543046,0.433431580134715
"YIR014W",232.439139672714,-0.203188727829949,0.155872210978671,-1.30355966951512,0.192383759173475,0.434094547271689
"YMR295C",3226.09371681657,-0.238410123345535,0.182926845892545,-1.30330855584523,0.192469441288489,0.434099550798538
"YMR231W",1643.40538385374,-0.148439587581079,0.113970487874402,-1.3024388185884,0.192766419837103,0.434580905753261
"YIL016W",1179.49252466849,0.195586094056204,0.150269511984988,1.30156870460685,0.193063863841877,0.43506289247903
"YER107C",763.023756855119,-0.149697129596717,0.115045289558517,-1.30120172821656,0.193189413884468,0.435157272244747
"YBR275C",2748.90890569795,-0.13117386574857,0.100903331590706,-1.29999538846399,0.193602549720825,0.435537504115183
"YGL133W",1162.05680660908,-0.265790450529037,0.204445915107095,-1.30005263440851,0.193582930019439,0.435537504115183
"YOR005C",631.102795517717,0.203707778293599,0.156701270923787,1.29997527839244,0.193609442321535,0.435537504115183
"YML118W",154.413715550502,-0.228792694835951,0.176108681952096,-1.29915624999218,0.193890312296272,0.435980767078647
"YBR004C",331.240296414308,0.232807710733835,0.179497136433206,1.29699958094021,0.194631330986264,0.43645926767298
"YCR071C",1045.86258025731,-0.137864738634631,0.106198184461534,-1.29818357379326,0.194224261248909,0.43645926767298
"YDR132C",120.664683381653,0.262266342923101,0.202236873803738,1.29682751711055,0.194690540473238,0.43645926767298
"YHL019C",783.699441552994,-0.214717328731356,0.165562825753843,-1.29689335606409,0.194667882839769,0.43645926767298
"YMR075W",479.714419942129,0.208587604910183,0.160755869725837,1.29754269791779,0.194444523766227,0.43645926767298
"YOR350C",328.187247282575,0.205003450668479,0.158062901728984,1.29697385297899,0.19464018348499,0.43645926767298
"YPR088C",5680.76727007534,-0.116318166505425,0.0896191127130871,-1.29791696195224,0.194315870771264,0.43645926767298
"YBR108W",800.350075291029,-0.168432461983462,0.130171100293245,-1.2939313073641,0.195689149313456,0.438044213454112
"YLR146W-A",104.514513955814,0.474464218421126,0.366595145031366,1.29424577726072,0.1955805392112,0.438044213454112
"YMR221C",662.394840262423,-0.290033147695406,0.224171503900078,-1.2938002495834,0.195734426469401,0.438044213454112
"YNL088W",6767.95054770572,-0.165093144342047,0.127531700409639,-1.29452633197675,0.195483679874167,0.438044213454112
"YBR139W",2771.72328143913,-0.177172678638861,0.136975534561516,-1.29346221722021,0.195851243562713,0.438117125922439
"YPL221W",1505.59923111983,-0.245902455005547,0.190226920007653,-1.29267957971276,0.196121903212199,0.438533971885918
"YMR186W",77328.7114953269,-0.168877714938031,0.130771522654208,-1.29139518689084,0.196566678759566,0.439339620209929
"YDL081C",21659.980081384,0.205266246633042,0.159237554983998,1.28905675959211,0.197378354686406,0.440702659174242
"YFR052W",3072.31196560488,0.340008055397354,0.263895587463912,1.28841887302814,0.197600192500352,0.440702659174242
"YIL121W",1935.38535952677,0.356569892312772,0.27659276457962,1.28915119256538,0.197345529226783,0.440702659174242
"YPL218W",3555.34625568892,0.315336529905447,0.24469265898901,1.28870449652358,0.197500838668661,0.440702659174242
"YPR082C",707.396352421956,0.208079037812232,0.161485960554005,1.28852710847668,0.197562538610804,0.440702659174242
"YML095C",210.937524365487,0.270385100548004,0.209950203982252,1.28785347867945,0.197796972175449,0.440952444185388
"YGR125W",1604.18238379539,0.123522790999287,0.095938099617626,1.28752593069493,0.197911037445001,0.441017697408505
"YLR091W",278.876088177764,-0.345941815409225,0.268953296809803,-1.28625236988214,0.198354999410242,0.441628575313642
"YOR226C",627.065160501253,0.176502278727539,0.137197406997991,1.286484071307,0.198274174385453,0.441628575313642
"YJR042W",1730.78453152853,0.17941856988383,0.13956255684628,1.28557812308819,0.198590335781129,0.441963344628862
"YOR316C",1161.85045284977,-0.27038508994242,0.21038147346418,-1.28521340539264,0.198717720416335,0.442057683441127
"YOL092W",798.329652438101,-0.365691905339103,0.284647315003492,-1.28471932129279,0.198890384004075,0.442252623858571
"YPL169C",1645.12485537661,0.156629232419951,0.121955226778105,1.28431750370925,0.199030884790916,0.442375911024596
"YDL176W",858.065250739389,0.17497757501491,0.136317396550225,1.28360414329393,0.199280499295718,0.442552466625546
"YKL101W",3294.88749268841,-0.190184873242404,0.148142211523944,-1.28379933906728,0.199212174920396,0.442552466625546
"YKL092C",1654.59947555092,0.174653070454927,0.136193915430418,1.28238526591269,0.199707530255577,0.443311508689396
"YCR083W",1480.47758606141,0.429688797834598,0.335354364722373,1.2812977645015,0.200089097807608,0.443590536102885
"YJR094W-A",2119.21650230203,-0.487739388725553,0.380647246175274,-1.28134222334809,0.200073488269424,0.443590536102885
"YML007W",2586.51767727789,-0.209912509108835,0.16382566558749,-1.28131638199713,0.20008256108112,0.443590536102885
"YDR004W",560.836112208535,0.296299699865052,0.231359139783426,1.28069156957627,0.200302022081705,0.443873377437983
"YOR302W",105.502941191874,-0.709589819254288,0.554293008264927,-1.28017097216412,0.20048501245683,0.444089671971027
"YPL167C",583.735869246197,0.152376012407879,0.119094856786129,1.27945082197392,0.200738346889165,0.444461533491081
"YIL138C",3113.41998237398,-0.317854750861276,0.248706796352694,-1.27803001575608,0.201238843045908,0.445190651927591
"YPL059W",1011.35515236295,-0.290665496817112,0.227419161435104,-1.27810468996059,0.20121251551275,0.445190651927591
"YNL271C",5965.59142290344,-0.127343859060402,0.0996633273647529,-1.27774039285627,0.201340977802376,0.445227221747515
"YHR052W",2956.00371317646,0.224747227824418,0.175930917547789,1.27747431183247,0.201434843896772,0.44524548368343
"YPL077C",210.727624504843,-0.186664293934147,0.14616183424235,-1.277106947253,0.201564492499446,0.445342789078003
"YNL027W",1231.05610922672,0.116205335223736,0.091094673494366,1.27565455548752,0.202077659721695,0.446287009856703
"YOR099W",2364.1402240727,0.170178662120428,0.133642160878613,1.27339053036564,0.202879496011816,0.447867681985337
"YPR071W",140.355036919128,0.36132578475022,0.283865350238661,1.27287738516319,0.203061555313565,0.448079401436508
"YHR167W",656.879372574758,0.333346555949312,0.26195661488148,1.27252581920915,0.203186356416815,0.448164647889675
"YKR017C",401.829688200289,0.197121819364509,0.154964125964579,1.27204808298384,0.203356035746631,0.448348767239606
"YDL014W",7219.6040064723,-0.207013610874082,0.16286301455164,-1.27109037889289,0.203696497694127,0.448909103604727
"YDR173C",501.937549077943,-0.245894789051778,0.193680026740417,-1.26959291151556,0.204229675680686,0.449705059370432
"YGL216W",1731.01086572578,-0.160783574497069,0.126642092489188,-1.26959031817005,0.204230599929429,0.449705059370432
"YMR105C",1766.27553329047,0.471484144047248,0.371611228450441,1.26875645284794,0.204527941048517,0.450059745595757
"YOL038W",4266.26164952959,-0.120903718754685,0.0953008348740626,-1.2686533010383,0.204564744969884,0.450059745595757
"YDR258C",2261.50755483306,-0.56881145246113,0.448672619948547,-1.26776501879335,0.204881877881837,0.45044687529156
"YGL054C",4636.76001454704,0.163276946135025,0.128800287833773,1.26767532030478,0.204913921734249,0.45044687529156
"YGL162W",93.3617470837724,0.27626640755687,0.218037884456338,1.26705690731554,0.205134942514513,0.450681010176888
"YLR441C",25526.4120425878,-0.172373983302155,0.136060467706957,-1.26689247955114,0.205193738146293,0.450681010176888
"YMR076C",2653.59080427291,-0.270980702170367,0.214002102149535,-1.26625252485145,0.205422688022435,0.450889431578282
"YMR184W",893.436716486466,-0.19475489768919,0.153846924732498,-1.26590049185462,0.205548710300347,0.450889431578282
"YOR160W",998.306616998198,0.133179521952126,0.105193645551754,1.2660415109067,0.205498220953423,0.450889431578282
"YPR166C",437.693960035473,-0.224700559384741,0.177612582304385,-1.26511622357733,0.205829667997282,0.451315389230128
"YHR065C",2550.24403794178,-0.139564645295434,0.110363412092719,-1.2645916128271,0.206017761180698,0.451537452971263
"YDR283C",2986.34234679172,0.167792150768545,0.132870348849921,1.26282614760099,0.206651665594852,0.452545394845821
"YKR089C",3885.86781710573,0.153472504164005,0.121527392170008,1.26286346990239,0.206638250089112,0.452545394845821
"YBR142W",2911.49898021904,-0.207465381624332,0.164319129214941,-1.26257595579729,0.206741613395964,0.452551822926097
"YDR161W",2447.04098156206,0.447656787790989,0.354824216845742,1.26162974943056,0.207082046130194,0.453106319698419
"YHR174W",63665.7090939448,-0.308597271077635,0.24474774064371,-1.26087893708843,0.207352467979693,0.453507227065762
"YOR132W",1991.27446247907,-0.135696558095107,0.107644155512837,-1.26060311819645,0.207451874642499,0.453533921822463
"YBR140C",4360.93083509207,0.154560987346346,0.122726137515512,1.25939747208952,0.207886802077732,0.45402380860587
"YDL174C",2628.18390119256,-0.280497494335636,0.222767474049761,-1.25914923411566,0.207976434025653,0.45402380860587
"YGL056C",959.7849336793,-0.221734982582514,0.176133236466569,-1.25890483267535,0.208064708080418,0.45402380860587
"YHR001W",2019.65795115258,0.13018712243702,0.103423850182989,1.25877273188611,0.208112432170043,0.45402380860587
"YPR029C",3979.94220376425,0.138244047869516,0.109817420111645,1.25885353825442,0.208083238287914,0.45402380860587
"YLR409C",6599.98335498473,0.276215471192937,0.219476156866449,1.25852154118506,0.208203201799974,0.454031384721872
"YDR483W",3566.28620207433,0.261763481088955,0.208090062906787,1.25793359583062,0.208415772440179,0.454304456186659
"YMR139W",1011.67774986085,0.242454737103656,0.19313590897422,1.25535814852545,0.209348774951166,0.456147037503567
"YDR341C",7867.90096355868,0.175933505795508,0.140520938898644,1.25200918222164,0.210566518115476,0.457399884012413
"YER163C",451.972252816307,-0.373495073094344,0.298017024487162,-1.2532675733444,0.210108345258681,0.457399884012413
"YGR014W",2101.49326647244,-0.227755924961014,0.181932039994924,-1.25187363901031,0.210615911697254,0.457399884012413
"YKL204W",3012.72963322829,-0.223029100354615,0.178156598678962,-1.25187111792874,0.210616830489198,0.457399884012413
"YML086C",1810.34677436398,-0.134745922455267,0.107654085044821,-1.25165638070461,0.210695100730728,0.457399884012413
"YMR132C",333.31888831351,0.277445317823085,0.221617369619208,1.25191142869263,0.210602139838354,0.457399884012413
"YNL022C",1567.67071975558,0.276380495040433,0.22063643827399,1.25265118129408,0.210332679763306,0.457399884012413
"YNL024C-A",784.589152351825,0.272981680307541,0.217923206561195,1.25265080582818,0.210332816466085,0.457399884012413
"YOL148C",1314.76077560098,-0.285477995381654,0.228090248561613,-1.25160105345117,0.210715270542923,0.457399884012413
"YGR233C",1188.11501876035,-0.226001742616023,0.18062614038326,-1.25121282078266,0.210856841890164,0.457516243083331
"YOL001W",366.995027872673,-0.170439583095928,0.136278424274605,-1.25067180665728,0.211054240622736,0.457753588606694
"YMR166C",559.419420280295,-0.303178566029077,0.242469539420345,-1.25037795161349,0.211161514912501,0.457795347669827
"YDR287W",542.837450680103,-0.27962444219175,0.223721504981151,-1.24987735182324,0.211344353922784,0.458000826980167
"YDR236C",568.097903327665,-0.185429569890563,0.14845795328559,-1.24903762841085,0.21165131139797,0.45830370857326
"YNL101W",1069.73061920357,-0.105364317799182,0.0843737723665578,-1.24878045444539,0.211745384721557,0.45830370857326
"YOR113W",1250.85868680367,-0.149409053325761,0.119644780609192,-1.24877201132401,0.211748473697663,0.45830370857326
"YGL048C",4066.52219899686,0.262751362806015,0.210486980211033,1.2483022111039,0.211920404783743,0.458485035474312
"YFL017C",642.034971014525,-0.354201239767916,0.283914249869403,-1.24756414984751,0.212190714087534,0.458878962149382
